feature,overall_corr,male_corr,female_corr,abs_overall_corr,abs_male_corr,abs_female_corr,corr_gap,abs_corr_gap
cg23134869,0.18983310753029234,0.15568972603669753,0.1989544627497172,0.18983310753029234,0.15568972603669753,0.1989544627497172,-0.04326473671301967,0.04326473671301967
cg19997062,-0.04728393763289846,0.1664723593557417,0.09067609089887367,0.04728393763289846,0.1664723593557417,0.09067609089887367,0.07579626845686803,0.07579626845686803
cg04645545,0.23353087506850112,0.18119909174157742,0.2684244316917136,0.23353087506850112,0.18119909174157742,0.2684244316917136,-0.08722533995013618,0.08722533995013618
cg11990334,0.03766754683297526,0.00817780296071697,0.05119339691744667,0.03766754683297526,0.00817780296071697,0.05119339691744667,-0.0430155939567297,0.0430155939567297
cg07691306,0.1114453671704374,0.025783114186613186,0.14140058763549873,0.1114453671704374,0.025783114186613186,0.14140058763549873,-0.11561747344888554,0.11561747344888554
cg22373181,0.12525990026186837,0.020668689749327264,0.17024496782856954,0.12525990026186837,0.020668689749327264,0.17024496782856954,-0.1495762780792423,0.1495762780792423
cg18269826,0.0953005353310291,0.02920578745692257,0.13943557670131482,0.0953005353310291,0.02920578745692257,0.13943557670131482,-0.11022978924439225,0.11022978924439225
cg16845257,-0.0562311469758014,-0.05610587159034015,-0.05017349656812339,0.0562311469758014,0.05610587159034015,0.05017349656812339,-0.005932375022216767,0.005932375022216767
cg00614805,-0.011770621386546274,-0.1055333078736362,0.028430129395302456,0.011770621386546274,0.1055333078736362,0.028430129395302456,-0.13396343726893867,0.13396343726893867
cg05334655,-0.1613972652807811,-0.16005741434318138,-0.16535494623571548,0.1613972652807811,0.16005741434318138,0.16535494623571548,0.005297531892534096,0.005297531892534096
cg08992827,-0.13600167020804635,-0.14412119878323681,-0.12123364192658205,0.13600167020804635,0.14412119878323681,0.12123364192658205,-0.022887556856654764,0.022887556856654764
cg08239458,-0.1471871920054492,-0.07649179455720159,-0.14859439633720092,0.1471871920054492,0.07649179455720159,0.14859439633720092,0.07210260177999933,0.07210260177999933
cg18132090,0.2341624885955292,0.17996037001964035,0.26159922922529877,0.2341624885955292,0.17996037001964035,0.26159922922529877,-0.08163885920565842,0.08163885920565842
cg19367951,0.03145154087543641,-0.07849149375686928,0.07435523621297176,0.03145154087543641,0.07849149375686928,0.07435523621297176,-0.15284672996984106,0.15284672996984106
cg25196158,0.19635070457811316,0.1840839283584334,0.21525040817947896,0.19635070457811316,0.1840839283584334,0.21525040817947896,-0.031166479821045562,0.031166479821045562
cg23854008,-0.2264036103514595,-0.11896538815918761,-0.2689282945572,0.2264036103514595,0.11896538815918761,0.2689282945572,0.1499629063980124,0.1499629063980124
cg14700325,-0.17086348485002797,-0.1755104394548506,-0.16732672834193685,0.17086348485002797,0.1755104394548506,0.16732672834193685,-0.008183711112913744,0.008183711112913744
cg18299634,0.3645896299485045,0.2995299191680238,0.38996273824200767,0.3645896299485045,0.2995299191680238,0.38996273824200767,-0.09043281907398387,0.09043281907398387
cg21091227,0.3774234927804911,0.28966556614659533,0.4194882058733545,0.3774234927804911,0.28966556614659533,0.4194882058733545,-0.12982263972675917,0.12982263972675917
cg27565473,0.13499121410492296,0.132485922148176,0.12992839667274658,0.13499121410492296,0.132485922148176,0.12992839667274658,0.002557525475429423,0.002557525475429423
cg09406887,-0.20129365233646082,-0.1342255356032364,-0.22907789437076975,0.20129365233646082,0.1342255356032364,0.22907789437076975,0.09485235876753334,0.09485235876753334
cg26525091,0.07438824766315065,0.06599697035685799,0.06836820251564915,0.07438824766315065,0.06599697035685799,0.06836820251564915,-0.0023712321587911617,0.0023712321587911617
cg27320005,0.34300404233673165,0.2425728308946512,0.36105030937513044,0.34300404233673165,0.2425728308946512,0.36105030937513044,-0.11847747848047924,0.11847747848047924
cg16616993,-0.13653584740531338,-0.1298968476904567,-0.12337053001460771,0.13653584740531338,0.1298968476904567,0.12337053001460771,-0.006526317675848992,0.006526317675848992
cg01972288,-0.13614728437600332,-0.20462718739511587,-0.10962070935549116,0.13614728437600332,0.20462718739511587,0.10962070935549116,-0.09500647803962471,0.09500647803962471
cg24698352,-0.12515243950600466,-0.1449536869906206,-0.11436772580400736,0.12515243950600466,0.1449536869906206,0.11436772580400736,-0.030585961186613247,0.030585961186613247
cg27346988,0.0779044519536739,0.0010157161004064053,0.09149506980187369,0.0779044519536739,0.0010157161004064053,0.09149506980187369,-0.09047935370146729,0.09047935370146729
cg25730237,-0.1067086428978958,-0.0550335752597745,-0.11403271357441214,0.1067086428978958,0.0550335752597745,0.11403271357441214,0.058999138314637635,0.058999138314637635
cg18762465,0.1483776434179307,0.17748109515644422,0.13283798327107407,0.1483776434179307,0.17748109515644422,0.13283798327107407,0.04464311188537015,0.04464311188537015
cg22848598,0.29088526952752,0.2463314863691248,0.31422770934504224,0.29088526952752,0.2463314863691248,0.31422770934504224,-0.06789622297591744,0.06789622297591744
cg19038042,-0.05577305074515466,-0.06754973187212872,-0.058387686844967035,0.05577305074515466,0.06754973187212872,0.058387686844967035,-0.009162045027161683,0.009162045027161683
cg14453935,0.17528533990948847,0.14607263982192548,0.1490176957169081,0.17528533990948847,0.14607263982192548,0.1490176957169081,-0.0029450558949826178,0.0029450558949826178
cg15345580,-0.09948502885104807,-0.08181015603451341,0.05302134370222094,0.09948502885104807,0.08181015603451341,0.05302134370222094,-0.13483149973673436,0.13483149973673436
cg19406878,-0.23622670782792968,-0.16395315166342392,-0.2600156792250233,0.23622670782792968,0.16395315166342392,0.2600156792250233,0.09606252756159936,0.09606252756159936
cg16607898,-0.09129551035483467,-0.06112130967948232,-0.11563526877947554,0.09129551035483467,0.06112130967948232,0.11563526877947554,0.054513959099993216,0.054513959099993216
cg26010218,-0.04653818708904538,0.0990411858259463,-0.08664152392427864,0.04653818708904538,0.0990411858259463,0.08664152392427864,0.18568270975022494,0.18568270975022494
cg22157628,-0.07657390912668391,-0.11801688278732365,-0.07032416075333583,0.07657390912668391,0.11801688278732365,0.07032416075333583,-0.04769272203398782,0.04769272203398782
cg20599022,0.24672201834897553,0.23808184893419682,0.25241144181102776,0.24672201834897553,0.23808184893419682,0.25241144181102776,-0.014329592876830943,0.014329592876830943
cg06301114,-0.06363699326395275,-0.12563354926781628,-0.04118797256108473,0.06363699326395275,0.12563354926781628,0.04118797256108473,-0.08444557670673156,0.08444557670673156
cg00445126,0.3124461533130586,0.22071656405238546,0.367348535530267,0.3124461533130586,0.22071656405238546,0.367348535530267,-0.1466319714778815,0.1466319714778815
cg15054838,-0.07652758060144688,-0.09917121579487075,-0.05080265291966108,0.07652758060144688,0.09917121579487075,0.05080265291966108,-0.048368562875209666,0.048368562875209666
cg26949694,0.3628880525158004,0.26592789549604673,0.398196834776595,0.3628880525158004,0.26592789549604673,0.398196834776595,-0.13226893928054828,0.13226893928054828
cg11769851,-0.10961309431287955,-0.09021053630309078,-0.11176646926849006,0.10961309431287955,0.09021053630309078,0.11176646926849006,0.021555932965399274,0.021555932965399274
cg07256797,-0.15097346988257082,-0.13141411608998113,-0.15685068347337222,0.15097346988257082,0.13141411608998113,0.15685068347337222,0.02543656738339109,0.02543656738339109
cg17063018,-0.014631537812112306,-0.07647400364000066,0.0016108230599405408,0.014631537812112306,0.07647400364000066,0.0016108230599405408,-0.0780848266999412,0.0780848266999412
cg16467656,-0.15526382333340383,-0.14720535905179347,-0.14944539126634473,0.15526382333340383,0.14720535905179347,0.14944539126634473,0.0022400322145512686,0.0022400322145512686
cg25312481,-0.02453186572799728,-0.13044123901600294,0.029178238373583142,0.02453186572799728,0.13044123901600294,0.029178238373583142,-0.15961947738958607,0.15961947738958607
cg02714303,-0.0784487422800495,-0.1485382283714132,-0.09659580388447107,0.0784487422800495,0.1485382283714132,0.09659580388447107,-0.051942424486942126,0.051942424486942126
cg15737398,-0.01304918121831721,-0.06932730712051784,0.01277219936203115,0.01304918121831721,0.06932730712051784,0.01277219936203115,-0.08209950648254899,0.08209950648254899
cg16601094,-0.18448757410066283,-0.1405198139387678,-0.19549147011172016,0.18448757410066283,0.1405198139387678,0.19549147011172016,0.054971656172952355,0.054971656172952355
cg10619411,-0.1302121848546837,-0.12037561166512194,-0.12504801746296623,0.1302121848546837,0.12037561166512194,0.12504801746296623,0.004672405797844295,0.004672405797844295
cg13491023,-0.11475328523030183,0.009572773595465758,-0.14682289436038357,0.11475328523030183,0.009572773595465758,0.14682289436038357,0.15639566795584933,0.15639566795584933
cg10837653,-0.24926877152962373,-0.25441044600602036,-0.25048445993013135,0.24926877152962373,0.25441044600602036,0.25048445993013135,-0.00392598607588901,0.00392598607588901
cg15032962,-0.06431627905903094,-0.02978495307670203,-0.08745670456965433,0.06431627905903094,0.02978495307670203,0.08745670456965433,0.057671751492952304,0.057671751492952304
cg22614631,0.006706854059558922,0.015660479451562785,-0.005444677903162274,0.006706854059558922,0.015660479451562785,0.005444677903162274,0.02110515735472506,0.02110515735472506
cg20326936,-0.16201584984336012,-0.11192867409435148,-0.17780534606068227,0.16201584984336012,0.11192867409435148,0.17780534606068227,0.06587667196633079,0.06587667196633079
cg11296498,0.04620724467735683,0.0891090327948645,0.03496238560320982,0.04620724467735683,0.0891090327948645,0.03496238560320982,0.05414664719165468,0.05414664719165468
cg24425757,-0.07901843969724051,-0.10364718549683591,-0.06785260607497022,0.07901843969724051,0.10364718549683591,0.06785260607497022,-0.03579457942186569,0.03579457942186569
cg18540492,0.2880459194122661,0.2676840426252236,0.31537287508743156,0.2880459194122661,0.2676840426252236,0.31537287508743156,-0.04768883246220795,0.04768883246220795
cg05655885,0.16170347359379025,0.04040485943656954,0.17703290126169452,0.16170347359379025,0.04040485943656954,0.17703290126169452,-0.13662804182512497,0.13662804182512497
cg13688098,-0.11157920155613864,-0.054687607446776504,-0.1375532984069477,0.11157920155613864,0.054687607446776504,0.1375532984069477,0.08286569096017118,0.08286569096017118
cg04753107,-0.028659207233994618,-0.08539175728943793,0.008338355092004951,0.028659207233994618,0.08539175728943793,0.008338355092004951,-0.09373011238144288,0.09373011238144288
cg00443794,0.10088483551624239,0.029024467292056592,0.1312986434788063,0.10088483551624239,0.029024467292056592,0.1312986434788063,-0.1022741761867497,0.1022741761867497
cg16911349,0.4346007266917585,0.43960558827316465,0.4302010518521232,0.4346007266917585,0.43960558827316465,0.4302010518521232,0.009404536421041443,0.009404536421041443
cg22218573,0.2278783693496035,0.16811994947988487,0.27072822514871564,0.2278783693496035,0.16811994947988487,0.27072822514871564,-0.10260827566883077,0.10260827566883077
cg24971873,-0.1206025290745913,0.03268492603635009,0.01968450611919624,0.1206025290745913,0.03268492603635009,0.01968450611919624,0.013000419917153852,0.013000419917153852
cg00012203,0.08175424394398582,0.06813674621001148,0.09961015403894945,0.08175424394398582,0.06813674621001148,0.09961015403894945,-0.03147340782893797,0.03147340782893797
cg03932904,0.0002655144270635522,-0.04075005900454556,0.01284028986939798,0.0002655144270635522,0.04075005900454556,0.01284028986939798,-0.05359034887394354,0.05359034887394354
cg05994320,0.340104600102108,0.2325922325147229,0.3905738092279288,0.340104600102108,0.2325922325147229,0.3905738092279288,-0.15798157671320587,0.15798157671320587
cg00258136,0.2237686780725984,0.13265523051045702,0.2605280744995247,0.2237686780725984,0.13265523051045702,0.2605280744995247,-0.12787284398906767,0.12787284398906767
cg10453602,0.1473404470471206,-0.0015364213388477453,0.1957432002098336,0.1473404470471206,0.0015364213388477453,0.1957432002098336,-0.19727962154868134,0.19727962154868134
cg03247892,0.16770623360662842,0.15275866910817165,0.19579113248240762,0.16770623360662842,0.15275866910817165,0.19579113248240762,-0.04303246337423597,0.04303246337423597
cg09452728,-0.017343031639646348,-0.06008190999988977,0.012761803418000518,0.017343031639646348,0.06008190999988977,0.012761803418000518,-0.07284371341789028,0.07284371341789028
cg22478310,0.22352473885708,0.15605972046051378,0.25123510932046006,0.22352473885708,0.15605972046051378,0.25123510932046006,-0.09517538885994628,0.09517538885994628
cg13916990,-0.040722179268917205,-0.03911460060975778,0.018738864051775148,0.040722179268917205,0.03911460060975778,0.018738864051775148,-0.057853464661532926,0.057853464661532926
cg10195901,0.15109636498234866,0.07504861705552641,0.20936123604442428,0.15109636498234866,0.07504861705552641,0.20936123604442428,-0.13431261898889785,0.13431261898889785
cg21215767,0.23771057786531735,0.22522371480555295,0.24304866163144834,0.23771057786531735,0.22522371480555295,0.24304866163144834,-0.017824946825895388,0.017824946825895388
cg27586390,-0.11045326590422139,0.038107722631092626,-0.0018771695043728663,0.11045326590422139,0.038107722631092626,0.0018771695043728663,0.039984892135465494,0.039984892135465494
cg27126688,-0.03162128835618548,0.010836484859307473,-0.04411936214918227,0.03162128835618548,0.010836484859307473,0.04411936214918227,0.054955847008489746,0.054955847008489746
cg13226135,-0.03885103151822537,-0.14847037301013338,-0.007059039003438272,0.03885103151822537,0.14847037301013338,0.007059039003438272,-0.14141133400669512,0.14141133400669512
cg21683105,0.09747142545659854,0.09532318330019024,0.08832887956257755,0.09747142545659854,0.09532318330019024,0.08832887956257755,0.0069943037376126865,0.0069943037376126865
cg05497689,0.04346565123761403,0.007183093793343422,0.048605220208092687,0.04346565123761403,0.007183093793343422,0.048605220208092687,-0.041422126414749266,0.041422126414749266
cg23014487,0.049933703732876054,0.1947586848760131,0.015145014752640617,0.049933703732876054,0.1947586848760131,0.015145014752640617,0.17961367012337248,0.17961367012337248
cg14244493,-0.20284315107366052,-0.13401074768032187,-0.22502333645479053,0.20284315107366052,0.13401074768032187,0.22502333645479053,0.09101258877446866,0.09101258877446866
cg01200965,-0.04635923180200081,0.022420867833467993,-0.07883583734322942,0.04635923180200081,0.022420867833467993,0.07883583734322942,0.10125670517669741,0.10125670517669741
cg03395562,0.16852544995485738,0.10710657373323097,0.187023740130498,0.16852544995485738,0.10710657373323097,0.187023740130498,-0.07991716639726702,0.07991716639726702
cg10177827,-0.05075778801944894,-0.10577020197677155,-0.03583768135348025,0.05075778801944894,0.10577020197677155,0.03583768135348025,-0.0699325206232913,0.0699325206232913
cg11832793,0.16903112082391575,0.22604220219904753,0.15006165780317834,0.16903112082391575,0.22604220219904753,0.15006165780317834,0.07598054439586918,0.07598054439586918
cg26875805,0.35650261311273024,0.25485712634569724,0.4098229542632914,0.35650261311273024,0.25485712634569724,0.4098229542632914,-0.15496582791759417,0.15496582791759417
cg04894169,-0.013815567081109911,-0.015990197630286973,-0.009034930032948418,0.013815567081109911,0.015990197630286973,0.009034930032948418,-0.006955267597338555,0.006955267597338555
cg05836286,0.17156083099626043,0.2018292087780899,0.17334651502756412,0.17156083099626043,0.2018292087780899,0.17334651502756412,0.028482693750525784,0.028482693750525784
cg00096922,0.23445902537575228,0.1907421863907437,0.25981935397358247,0.23445902537575228,0.1907421863907437,0.25981935397358247,-0.06907716758283877,0.06907716758283877
cg04728429,0.10022667983141101,0.100873759116929,0.12662147721436579,0.10022667983141101,0.100873759116929,0.12662147721436579,-0.025747718097436784,0.025747718097436784
cg17747551,-0.11097918918051998,-0.0355418821694007,-0.15460486288180061,0.11097918918051998,0.0355418821694007,0.15460486288180061,0.11906298071239992,0.11906298071239992
cg22421699,0.17812129262184684,0.1221958099939742,0.21581821705405752,0.17812129262184684,0.1221958099939742,0.21581821705405752,-0.09362240706008332,0.09362240706008332
cg26516499,-0.04466398556602665,-0.06921800471997985,-0.04400987752549185,0.04466398556602665,0.06921800471997985,0.04400987752549185,-0.025208127194488006,0.025208127194488006
cg24948189,-0.23239423636166182,-0.20242254262905215,-0.2541712188093013,0.23239423636166182,0.20242254262905215,0.2541712188093013,0.05174867618024917,0.05174867618024917
cg25012898,-0.051773147142747986,-0.057507928067628104,-0.042535883438329584,0.051773147142747986,0.057507928067628104,0.042535883438329584,-0.01497204462929852,0.01497204462929852
cg23586394,-0.0805322405278753,-0.09487924601519683,-0.07178742703465028,0.0805322405278753,0.09487924601519683,0.07178742703465028,-0.023091818980546547,0.023091818980546547
cg04968079,-0.08564360403581314,0.01597943232796605,-0.11261806216635198,0.08564360403581314,0.01597943232796605,0.11261806216635198,0.12859749449431804,0.12859749449431804
cg12989534,-0.029600359030556102,0.004796407577304274,-0.030594448211774664,0.029600359030556102,0.004796407577304274,0.030594448211774664,0.03539085578907894,0.03539085578907894
cg03612522,0.11437466962804486,0.09080412557745011,0.11472528617074863,0.11437466962804486,0.09080412557745011,0.11472528617074863,-0.02392116059329852,0.02392116059329852
cg16408014,-0.0679071792926394,0.010681807644481517,-0.06777531268521335,0.0679071792926394,0.010681807644481517,0.06777531268521335,0.07845712032969486,0.07845712032969486
cg24680497,-0.11540416658887216,-0.031235024148764143,-0.14408205444083844,0.11540416658887216,0.031235024148764143,0.14408205444083844,0.1128470302920743,0.1128470302920743
cg11385906,-0.08917348447750899,-0.08809366540808873,-0.08062171503203942,0.08917348447750899,0.08809366540808873,0.08062171503203942,-0.007471950376049308,0.007471950376049308
cg11322252,0.24624810463619273,0.21581284771824177,0.27080413595402486,0.24624810463619273,0.21581284771824177,0.27080413595402486,-0.05499128823578309,0.05499128823578309
cg24750156,0.15921029747894871,0.06335916119099677,0.21799810997822872,0.15921029747894871,0.06335916119099677,0.21799810997822872,-0.15463894878723194,0.15463894878723194
cg01933276,-0.05571480269673349,-0.09607360776512579,-0.03252180427910506,0.05571480269673349,0.09607360776512579,0.03252180427910506,-0.06355180348602073,0.06355180348602073
cg26385172,0.2139072508279275,0.10464415292691617,0.25728462567063176,0.2139072508279275,0.10464415292691617,0.25728462567063176,-0.1526404727437156,0.1526404727437156
cg03426888,0.10892126354214417,0.06745118141427471,0.12177678285187445,0.10892126354214417,0.06745118141427471,0.12177678285187445,-0.054325601437599735,0.054325601437599735
cg03804240,0.11025888292608382,0.06475770079175679,0.14216933321051897,0.11025888292608382,0.06475770079175679,0.14216933321051897,-0.07741163241876219,0.07741163241876219
cg00247614,-0.17034127146183314,-0.07448443303836684,-0.2045252108493546,0.17034127146183314,0.07448443303836684,0.2045252108493546,0.13004077781098777,0.13004077781098777
cg05373567,0.002263293149871432,0.14560433445330312,-0.058384192901369696,0.002263293149871432,0.14560433445330312,0.058384192901369696,0.20398852735467282,0.20398852735467282
cg19195712,-0.18628017329137575,-0.20238193331958865,-0.1746479087153708,0.18628017329137575,0.20238193331958865,0.1746479087153708,-0.02773402460421784,0.02773402460421784
cg15089806,-0.12834291343229898,-0.11965291017307567,-0.132731584441985,0.12834291343229898,0.11965291017307567,0.132731584441985,0.013078674268909324,0.013078674268909324
cg06990194,-0.11436155302672865,-0.09756140545740007,-0.1291522995898144,0.11436155302672865,0.09756140545740007,0.1291522995898144,0.031590894132414324,0.031590894132414324
cg06665391,0.10722269265375087,0.17466598695355487,0.09210336996603485,0.10722269265375087,0.17466598695355487,0.09210336996603485,0.08256261698752002,0.08256261698752002
cg02867696,0.19754861315295924,0.13495110265493726,0.22694254483662119,0.19754861315295924,0.13495110265493726,0.22694254483662119,-0.09199144218168392,0.09199144218168392
cg08145177,0.25854057940939146,0.2228387964111877,0.2763922824660167,0.25854057940939146,0.2228387964111877,0.2763922824660167,-0.053553486054829014,0.053553486054829014
cg07211044,-0.039896747101981274,-0.1386307399888593,-0.017955410445043528,0.039896747101981274,0.1386307399888593,0.017955410445043528,-0.12067532954381577,0.12067532954381577
cg17834632,-0.26412436009113727,-0.2409449448117339,-0.2560751153461005,0.26412436009113727,0.2409449448117339,0.2560751153461005,0.015130170534366605,0.015130170534366605
cg06028808,0.0992572477024037,0.09563007085812844,0.10160280039454382,0.0992572477024037,0.09563007085812844,0.10160280039454382,-0.00597272953641538,0.00597272953641538
cg01520571,0.12165616225683047,0.034295269308404396,0.1419548241250011,0.12165616225683047,0.034295269308404396,0.1419548241250011,-0.1076595548165967,0.1076595548165967
cg10804656,0.5744345983901984,0.5386689321708945,0.5958678099251979,0.5744345983901984,0.5386689321708945,0.5958678099251979,-0.057198877754303434,0.057198877754303434
cg23827572,0.25906927751608605,0.17560125064865492,0.2819180028641508,0.25906927751608605,0.17560125064865492,0.2819180028641508,-0.10631675221549589,0.10631675221549589
cg26537076,0.20442271786655475,0.12114974924696346,0.2335337790800547,0.20442271786655475,0.12114974924696346,0.2335337790800547,-0.11238402983309125,0.11238402983309125
cg16796164,-0.07788263421340276,0.0019093602153938806,-0.0936107107460013,0.07788263421340276,0.0019093602153938806,0.0936107107460013,0.09552007096139518,0.09552007096139518
cg08910625,-0.03481212933712128,-0.06347606745369871,-0.020894375036729557,0.03481212933712128,0.06347606745369871,0.020894375036729557,-0.04258169241696916,0.04258169241696916
cg27083627,-0.12820564431570666,0.052463781988601035,-0.03218008558582392,0.12820564431570666,0.052463781988601035,0.03218008558582392,0.08464386757442496,0.08464386757442496
cg08438071,-0.00500072451425495,-0.0425687337227881,0.017349288546970914,0.00500072451425495,0.0425687337227881,0.017349288546970914,-0.05991802226975901,0.05991802226975901
cg24515341,0.05908138344195619,0.05828511448780197,0.07542300201506609,0.05908138344195619,0.05828511448780197,0.07542300201506609,-0.01713788752726412,0.01713788752726412
cg13673164,0.36329232721900445,0.3055310046838893,0.3895642878421916,0.36329232721900445,0.3055310046838893,0.3895642878421916,-0.08403328315830233,0.08403328315830233
cg07651189,-0.07982511962299024,-0.16910832784893662,-0.062298092341838016,0.07982511962299024,0.16910832784893662,0.062298092341838016,-0.1068102355070986,0.1068102355070986
cg08901593,0.12567144821015835,0.19861833965691078,0.1097735167357126,0.12567144821015835,0.19861833965691078,0.1097735167357126,0.08884482292119818,0.08884482292119818
cg26292521,0.09102180890644716,0.09658346793536678,0.1023409066157715,0.09102180890644716,0.09658346793536678,0.1023409066157715,-0.005757438680404722,0.005757438680404722
cg14294758,0.1930518332855348,0.12662760141294108,0.22236996463181832,0.1930518332855348,0.12662760141294108,0.22236996463181832,-0.09574236321887725,0.09574236321887725
cg22193393,-0.13354297560030973,-0.12475734515748328,-0.146756813368244,0.13354297560030973,0.12475734515748328,0.146756813368244,0.021999468210760723,0.021999468210760723
cg21919599,0.0992830112774307,0.030777794026910256,0.13384071816417434,0.0992830112774307,0.030777794026910256,0.13384071816417434,-0.10306292413726409,0.10306292413726409
ch.1.3532527F,0.01951300349790333,-0.011838441157948592,0.0174565228299516,0.01951300349790333,0.011838441157948592,0.0174565228299516,-0.029294963987900192,0.029294963987900192
cg02501746,-0.21212760222100824,-0.1538444544202902,-0.24017990942953923,0.21212760222100824,0.1538444544202902,0.24017990942953923,0.08633545500924902,0.08633545500924902
cg10231021,0.017319236923101406,0.03139436449768914,0.013590472854777599,0.017319236923101406,0.03139436449768914,0.013590472854777599,0.017803891642911542,0.017803891642911542
cg23948236,-0.12872492714540443,-0.15110547521534243,-0.11738584372099993,0.12872492714540443,0.15110547521534243,0.11738584372099993,-0.0337196314943425,0.0337196314943425
cg27265307,-0.09744077543661653,-0.03068948022520328,-0.12284782704938589,0.09744077543661653,0.03068948022520328,0.12284782704938589,0.09215834682418261,0.09215834682418261
cg13151517,-0.10587978631561068,-0.04271438911582972,-0.1299284345715305,0.10587978631561068,0.04271438911582972,0.1299284345715305,0.08721404545570077,0.08721404545570077
cg21171204,-0.16029284076985909,-0.12874707066854865,-0.1629346018364979,0.16029284076985909,0.12874707066854865,0.1629346018364979,0.03418753116794926,0.03418753116794926
cg15007813,-0.09635761137473094,0.003630115346731678,-0.12644842698748884,0.09635761137473094,0.003630115346731678,0.12644842698748884,0.13007854233422053,0.13007854233422053
cg19065831,0.2331548859862992,0.17122282174399228,0.2653762439490123,0.2331548859862992,0.17122282174399228,0.2653762439490123,-0.09415342220502004,0.09415342220502004
cg04676799,-0.11693957198661797,-0.06389542128430489,-0.12296633798459428,0.11693957198661797,0.06389542128430489,0.12296633798459428,0.05907091670028938,0.05907091670028938
cg08926035,-0.021680535848090945,-0.04268882799116345,-0.04340192803708389,0.021680535848090945,0.04268882799116345,0.04340192803708389,0.0007131000459204423,0.0007131000459204423
cg02748419,0.25132760284128036,0.16946563885684596,0.2888268422333583,0.25132760284128036,0.16946563885684596,0.2888268422333583,-0.11936120337651235,0.11936120337651235
cg26915799,0.17723231253285646,0.03450197690836592,0.24310551191069124,0.17723231253285646,0.03450197690836592,0.24310551191069124,-0.2086035350023253,0.2086035350023253
cg05269258,-0.19758304820192354,-0.1485708304101289,-0.21592041153855634,0.19758304820192354,0.1485708304101289,0.21592041153855634,0.06734958112842745,0.06734958112842745
cg20103825,-0.12981025543343988,-0.1538982645604543,-0.13033160445007178,0.12981025543343988,0.1538982645604543,0.13033160445007178,-0.023566660110382526,0.023566660110382526
cg25936358,0.06075781175145433,0.007577174524392714,0.08382959787532494,0.06075781175145433,0.007577174524392714,0.08382959787532494,-0.07625242335093223,0.07625242335093223
cg08082351,-0.053978210852738316,0.13885321859131064,-0.12065216234503347,0.053978210852738316,0.13885321859131064,0.12065216234503347,0.2595053809363441,0.2595053809363441
cg14858951,-0.0974471982071889,-0.043228402203428974,-0.09583339805430446,0.0974471982071889,0.043228402203428974,0.09583339805430446,0.05260499585087549,0.05260499585087549
cg08747670,-0.09334621028459338,-0.2077210416331173,-0.05072433217871013,0.09334621028459338,0.2077210416331173,0.05072433217871013,-0.1569967094544072,0.1569967094544072
cg10850080,0.12691943840844427,0.09829309064042539,0.15051875749135765,0.12691943840844427,0.09829309064042539,0.15051875749135765,-0.05222566685093226,0.05222566685093226
cg20239160,-0.12800167526698517,-0.11155743495880537,-0.13355984220226844,0.12800167526698517,0.11155743495880537,0.13355984220226844,0.02200240724346307,0.02200240724346307
cg10899301,0.21627536040538345,0.17163141027716053,0.2546388371172857,0.21627536040538345,0.17163141027716053,0.2546388371172857,-0.08300742684012516,0.08300742684012516
cg13500576,0.15785294609923475,0.0823289823709286,0.19731748540194158,0.15785294609923475,0.0823289823709286,0.19731748540194158,-0.11498850303101298,0.11498850303101298
cg27435646,0.059783393235670085,0.02410050552695216,0.058311533383509515,0.059783393235670085,0.02410050552695216,0.058311533383509515,-0.03421102785655736,0.03421102785655736
cg16744438,0.07329537736147625,-0.006218617766401895,0.09559703277453138,0.07329537736147625,0.006218617766401895,0.09559703277453138,-0.10181565054093328,0.10181565054093328
cg18151487,-0.23981136337432843,-0.3503341831510552,-0.23230675856488192,0.23981136337432843,0.3503341831510552,0.23230675856488192,-0.11802742458617327,0.11802742458617327
cg08574915,0.10938225682944705,0.045682700937207554,0.13417019692974655,0.10938225682944705,0.045682700937207554,0.13417019692974655,-0.088487495992539,0.088487495992539
cg03180780,0.14538798232218136,0.1688190627985847,0.14108378378966477,0.14538798232218136,0.1688190627985847,0.14108378378966477,0.027735279008919922,0.027735279008919922
cg14326263,-0.06426341031844897,-0.005159463156634128,-0.08054195844202239,0.06426341031844897,0.005159463156634128,0.08054195844202239,0.07538249528538826,0.07538249528538826
cg17570483,0.14055640102978811,0.05356582256961278,0.18452014204809797,0.14055640102978811,0.05356582256961278,0.18452014204809797,-0.13095431947848518,0.13095431947848518
cg04012282,0.07155521068961351,-0.030093820760143615,0.14820448542531803,0.07155521068961351,0.030093820760143615,0.14820448542531803,-0.17829830618546164,0.17829830618546164
cg00234384,0.19300938528556408,0.17276448008687842,0.22139193175394634,0.19300938528556408,0.17276448008687842,0.22139193175394634,-0.04862745166706792,0.04862745166706792
cg10893437,-0.1927382316941426,-0.20073248904185936,-0.18070585023565375,0.1927382316941426,0.20073248904185936,0.18070585023565375,-0.020026638806205616,0.020026638806205616
cg11062798,-0.15233225827323274,-0.13568439018344805,-0.1535599141802203,0.15233225827323274,0.13568439018344805,0.1535599141802203,0.017875523996772252,0.017875523996772252
cg05431947,-0.09004279542246342,-0.16791745699067062,-0.060223618501192684,0.09004279542246342,0.16791745699067062,0.060223618501192684,-0.10769383848947794,0.10769383848947794
cg10618704,-0.16117786496473782,-0.11095113199479742,-0.1826940839867834,0.16117786496473782,0.11095113199479742,0.1826940839867834,0.07174295199198599,0.07174295199198599
